,zipcode,time,year_month,count_1m_loc,count_6m_loc,count_2y_loc,count_1m_loc_time,count_6m_loc_time,count_2y_loc_time,count_1m_time,count_6m_time,count_2y_time,crimes_per_pop,crime_type
172817,90248,1,201804,0.009708737864077669,0.019520851818988466,0.020575111551809615,0.021052631578947368,0.032,0.028935185185185182,0.6644257703081232,0.736726765614105,0.7699794123151787,0.21489790784564236,1
172831,90248,2,201804,0.009708737864077669,0.019520851818988466,0.020575111551809615,0.0,0.01,0.014467592592592591,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.21489790784564236,1
175308,90291,0,201804,0.1844660194174757,0.19964507542147295,0.23921665840356965,0.09473684210526316,0.09,0.11168981481481481,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.8769167310561962,1
175322,90291,1,201804,0.1844660194174757,0.19964507542147295,0.23921665840356965,0.12631578947368421,0.162,0.1753472222222222,0.6644257703081232,0.736726765614105,0.7699794123151787,0.8769167310561962,1
175336,90291,2,201804,0.1844660194174757,0.19964507542147295,0.23921665840356965,0.17894736842105263,0.198,0.27141203703703703,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.8769167310561962,1
177813,90292,0,201804,0.009708737864077669,0.02573203194321207,0.039167079821517105,0.010526315789473684,0.014,0.027199074074074073,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.18859595183616307,1
177827,90292,1,201804,0.009708737864077669,0.02573203194321207,0.039167079821517105,0.0,0.016,0.019675925925925923,0.6644257703081232,0.736726765614105,0.7699794123151787,0.18859595183616307,1
177841,90292,2,201804,0.009708737864077669,0.02573203194321207,0.039167079821517105,0.010526315789473684,0.028,0.04456018518518518,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.18859595183616307,1
180318,90293,0,201804,0.019417475728155338,0.019520851818988466,0.024789291026276646,0.010526315789473684,0.014,0.013310185185185185,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.21228231316369384,1
180332,90293,1,201804,0.019417475728155338,0.019520851818988466,0.024789291026276646,0.031578947368421054,0.014,0.019675925925925923,0.6644257703081232,0.736726765614105,0.7699794123151787,0.21228231316369384,1
180346,90293,2,201804,0.019417475728155338,0.019520851818988466,0.024789291026276646,0.0,0.016,0.02488425925925926,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.21228231316369384,1
182823,90302,0,201804,0.0048543689320388345,0.009760425909494233,0.01338621715418939,0.0,0.004,0.005787037037037037,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.04727930894383967,1
182837,90302,1,201804,0.0048543689320388345,0.009760425909494233,0.01338621715418939,0.010526315789473684,0.012,0.011574074074074073,0.6644257703081232,0.736726765614105,0.7699794123151787,0.04727930894383967,1
182851,90302,2,201804,0.0048543689320388345,0.009760425909494233,0.01338621715418939,0.0,0.006,0.013888888888888888,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.04727930894383967,1
185328,90304,0,201804,0.0,0.00354924578527063,0.006693108577094695,0.0,0.002,0.001736111111111111,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.024649430566874225,1
185342,90304,1,201804,0.0,0.00354924578527063,0.006693108577094695,0.0,0.006,0.009259259259259259,0.6644257703081232,0.736726765614105,0.7699794123151787,0.024649430566874225,1
185356,90304,2,201804,0.0,0.00354924578527063,0.006693108577094695,0.0,0.0,0.004629629629629629,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.024649430566874225,1
187833,90305,0,201804,0.019417475728155338,0.07364685004436558,0.08676251859196826,0.0,0.05,0.04513888888888889,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.6068761584566597,1
187847,90305,1,201804,0.019417475728155338,0.07364685004436558,0.08676251859196826,0.042105263157894736,0.068,0.078125,0.6644257703081232,0.736726765614105,0.7699794123151787,0.6068761584566597,1
187861,90305,2,201804,0.019417475728155338,0.07364685004436558,0.08676251859196826,0.0,0.048,0.0792824074074074,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.6068761584566597,1
190338,90402,0,201804,0.03398058252427184,0.023070097604259095,0.03148239960337134,0.031578947368421054,0.01,0.02025462962962963,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.26700158853824124,1
190352,90402,1,201804,0.03398058252427184,0.023070097604259095,0.03148239960337134,0.021052631578947368,0.026000000000000002,0.03125,0.6644257703081232,0.736726765614105,0.7699794123151787,0.26700158853824124,1
190366,90402,2,201804,0.03398058252427184,0.023070097604259095,0.03148239960337134,0.021052631578947368,0.016,0.02199074074074074,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.26700158853824124,1
192843,90404,0,201804,0.014563106796116504,0.019520851818988466,0.019335647000495785,0.0,0.006,0.00636574074074074,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.09404583512057621,1
192857,90404,1,201804,0.014563106796116504,0.019520851818988466,0.019335647000495785,0.031578947368421054,0.024,0.02199074074074074,0.6644257703081232,0.736726765614105,0.7699794123151787,0.09404583512057621,1
192871,90404,2,201804,0.014563106796116504,0.019520851818988466,0.019335647000495785,0.0,0.014,0.016782407407407406,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.09404583512057621,1
195348,90405,0,201804,0.0048543689320388345,0.00354924578527063,0.006941001487357461,0.0,0.0,0.0011574074074074073,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.026525216159955175,1
195362,90405,1,201804,0.0048543689320388345,0.00354924578527063,0.006941001487357461,0.010526315789473684,0.008,0.008680555555555556,0.6644257703081232,0.736726765614105,0.7699794123151787,0.026525216159955175,1
195376,90405,2,201804,0.0048543689320388345,0.00354924578527063,0.006941001487357461,0.0,0.0,0.00636574074074074,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.026525216159955175,1
197853,90501,0,201804,0.019417475728155338,0.027506654835847383,0.03073872087258304,0.0,0.018000000000000002,0.017939814814814815,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.07395801734354789,1
197867,90501,1,201804,0.019417475728155338,0.027506654835847383,0.03073872087258304,0.010526315789473684,0.02,0.02546296296296296,0.6644257703081232,0.736726765614105,0.7699794123151787,0.07395801734354789,1
197881,90501,2,201804,0.019417475728155338,0.027506654835847383,0.03073872087258304,0.031578947368421054,0.024,0.02835648148148148,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.07395801734354789,1
200358,90502,0,201804,0.029126213592233007,0.023957409050576754,0.027516113039167078,0.0,0.008,0.01099537037037037,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.15872870715519968,1
200372,90502,1,201804,0.029126213592233007,0.023957409050576754,0.027516113039167078,0.031578947368421054,0.02,0.01909722222222222,0.6644257703081232,0.736726765614105,0.7699794123151787,0.15872870715519968,1
200386,90502,2,201804,0.029126213592233007,0.023957409050576754,0.027516113039167078,0.031578947368421054,0.026000000000000002,0.03414351851851852,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.15872870715519968,1
202863,90710,0,201804,0.10679611650485436,0.08606921029281278,0.10188398611799701,0.05263157894736842,0.042,0.05208333333333333,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.41579648370864375,1
202877,90710,1,201804,0.10679611650485436,0.08606921029281278,0.10188398611799701,0.042105263157894736,0.044,0.0775462962962963,0.6644257703081232,0.736726765614105,0.7699794123151787,0.41579648370864375,1
202891,90710,2,201804,0.10679611650485436,0.08606921029281278,0.10188398611799701,0.1368421052631579,0.108,0.10821759259259259,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.41579648370864375,1
205368,90731,0,201804,0.1262135922330097,0.13309671694764863,0.15121467526028753,0.06315789473684211,0.058,0.07118055555555555,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.2633166008873619,1
205382,90731,1,201804,0.1262135922330097,0.13309671694764863,0.15121467526028753,0.021052631578947368,0.094,0.10243055555555555,0.6644257703081232,0.736726765614105,0.7699794123151787,0.2633166008873619,1
205396,90731,2,201804,0.1262135922330097,0.13309671694764863,0.15121467526028753,0.18947368421052632,0.148,0.17939814814814814,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.2633166008873619,1
207873,90732,0,201804,0.18932038834951453,0.2005323868677906,0.22657411998016855,0.07368421052631578,0.088,0.10532407407407407,0.37198879551820724,0.42225321247136166,0.4618058340686078,1.1148111992886416,1
207887,90732,1,201804,0.18932038834951453,0.2005323868677906,0.22657411998016855,0.15789473684210525,0.186,0.1892361111111111,0.6644257703081232,0.736726765614105,0.7699794123151787,1.1148111992886416,1
207901,90732,2,201804,0.18932038834951453,0.2005323868677906,0.22657411998016855,0.17894736842105263,0.178,0.234375,0.7999999999999999,0.8933160673373842,0.9935295847704607,1.1148111992886416,1
210378,90744,0,201804,0.1699029126213592,0.22005323868677906,0.27293009419930586,0.05263157894736842,0.08,0.11979166666666666,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.5269024128320038,1
210392,90744,1,201804,0.1699029126213592,0.22005323868677906,0.27293009419930586,0.09473684210526316,0.186,0.2071759259259259,0.6644257703081232,0.736726765614105,0.7699794123151787,0.5269024128320038,1
210406,90744,2,201804,0.1699029126213592,0.22005323868677906,0.27293009419930586,0.22105263157894736,0.23,0.3101851851851852,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.5269024128320038,1
212883,91030,0,201804,0.009708737864077669,0.015971606033717837,0.011403073872087258,0.010526315789473684,0.01,0.003472222222222222,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.046247975902517544,1
212897,91030,1,201804,0.009708737864077669,0.015971606033717837,0.011403073872087258,0.010526315789473684,0.008,0.006944444444444444,0.6644257703081232,0.736726765614105,0.7699794123151787,0.046247975902517544,1
212911,91030,2,201804,0.009708737864077669,0.015971606033717837,0.011403073872087258,0.0,0.018000000000000002,0.016203703703703703,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.046247975902517544,1
215388,91040,0,201804,0.038834951456310676,0.059449866903283057,0.07288051561725334,0.0,0.014,0.02546296296296296,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.3716720267282389,1
215402,91040,1,201804,0.038834951456310676,0.059449866903283057,0.07288051561725334,0.042105263157894736,0.056,0.07175925925925926,0.6644257703081232,0.736726765614105,0.7699794123151787,0.3716720267282389,1
215416,91040,2,201804,0.038834951456310676,0.059449866903283057,0.07288051561725334,0.042105263157894736,0.064,0.07291666666666666,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.3716720267282389,1
217893,91105,0,201804,0.0048543689320388345,0.00354924578527063,0.005949429846306396,0.0,0.0,0.0028935185185185184,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.054922531152698066,1
217907,91105,1,201804,0.0048543689320388345,0.00354924578527063,0.005949429846306396,0.0,0.002,0.004050925925925926,0.6644257703081232,0.736726765614105,0.7699794123151787,0.054922531152698066,1
217921,91105,2,201804,0.0048543689320388345,0.00354924578527063,0.005949429846306396,0.010526315789473684,0.006,0.006944444444444444,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.054922531152698066,1
220398,91204,0,201804,0.0048543689320388345,0.013309671694764862,0.014873574615765987,0.0,0.004,0.009837962962962962,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.0963850682373478,1
220412,91204,1,201804,0.0048543689320388345,0.013309671694764862,0.014873574615765987,0.0,0.004,0.009837962962962962,0.6644257703081232,0.736726765614105,0.7699794123151787,0.0963850682373478,1
220426,91204,2,201804,0.0048543689320388345,0.013309671694764862,0.014873574615765987,0.010526315789473684,0.022,0.015046296296296295,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.0963850682373478,1
222903,91205,0,201804,0.0048543689320388345,0.009760425909494233,0.007188894397620228,0.0,0.0,0.0028935185185185184,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.01975320329959166,1
222917,91205,1,201804,0.0048543689320388345,0.009760425909494233,0.007188894397620228,0.0,0.004,0.0028935185185185184,0.6644257703081232,0.736726765614105,0.7699794123151787,0.01975320329959166,1
222931,91205,2,201804,0.0048543689320388345,0.009760425909494233,0.007188894397620228,0.010526315789473684,0.018000000000000002,0.01099537037037037,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.01975320329959166,1
225408,91206,0,201804,0.0,0.0044365572315882874,0.006197322756569161,0.0,0.002,0.005208333333333333,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.0194723198495534,1
225422,91206,1,201804,0.0,0.0044365572315882874,0.006197322756569161,0.0,0.004,0.003472222222222222,0.6644257703081232,0.736726765614105,0.7699794123151787,0.0194723198495534,1
225436,91206,2,201804,0.0,0.0044365572315882874,0.006197322756569161,0.0,0.004,0.005787037037037037,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.0194723198495534,1
227913,91214,0,201804,0.0048543689320388345,0.007985803016858918,0.01264253842340109,0.0,0.002,0.005208333333333333,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.04326850052325689,1
227927,91214,1,201804,0.0048543689320388345,0.007985803016858918,0.01264253842340109,0.010526315789473684,0.006,0.00636574074074074,0.6644257703081232,0.736726765614105,0.7699794123151787,0.04326850052325689,1
227941,91214,2,201804,0.0048543689320388345,0.007985803016858918,0.01264253842340109,0.0,0.01,0.017939814814814815,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.04326850052325689,1
230418,91303,0,201804,0.2912621359223301,0.3034605146406389,0.30267724343083785,0.1368421052631579,0.138,0.13020833333333331,0.37198879551820724,0.42225321247136166,0.4618058340686078,1.1709456032216201,1
230432,91303,1,201804,0.2912621359223301,0.3034605146406389,0.30267724343083785,0.17894736842105263,0.228,0.24016203703703703,0.6644257703081232,0.736726765614105,0.7699794123151787,1.1709456032216201,1
230446,91303,2,201804,0.2912621359223301,0.3034605146406389,0.30267724343083785,0.3157894736842105,0.318,0.33622685185185186,0.7999999999999999,0.8933160673373842,0.9935295847704607,1.1709456032216201,1
232923,91304,0,201804,0.019417475728155338,0.020408163265306124,0.02652454139811601,0.0,0.002,0.011574074074074073,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.05486029851950127,1
232937,91304,1,201804,0.019417475728155338,0.020408163265306124,0.02652454139811601,0.010526315789473684,0.014,0.02488425925925926,0.6644257703081232,0.736726765614105,0.7699794123151787,0.05486029851950127,1
232951,91304,2,201804,0.019417475728155338,0.020408163265306124,0.02652454139811601,0.031578947368421054,0.03,0.02546296296296296,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.05486029851950127,1
235428,91306,0,201804,0.1262135922330097,0.16947648624667258,0.19856222112047595,0.06315789473684211,0.066,0.08796296296296297,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.4578022297918041,1
235442,91306,1,201804,0.1262135922330097,0.16947648624667258,0.19856222112047595,0.11578947368421053,0.106,0.13194444444444445,0.6644257703081232,0.736726765614105,0.7699794123151787,0.4578022297918041,1
235456,91306,2,201804,0.1262135922330097,0.16947648624667258,0.19856222112047595,0.09473684210526316,0.21,0.24363425925925924,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.4578022297918041,1
237933,91311,0,201804,0.02427184466019417,0.0709849157054126,0.0768468021814576,0.010526315789473684,0.036000000000000004,0.03356481481481481,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.21839231808507245,1
237947,91311,1,201804,0.02427184466019417,0.0709849157054126,0.0768468021814576,0.031578947368421054,0.064,0.07233796296296297,0.6644257703081232,0.736726765614105,0.7699794123151787,0.21839231808507245,1
237961,91311,2,201804,0.02427184466019417,0.0709849157054126,0.0768468021814576,0.010526315789473684,0.06,0.07349537037037036,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.21839231808507245,1
240438,91316,0,201804,0.05339805825242718,0.05678793256433008,0.06098165592464055,0.021052631578947368,0.018000000000000002,0.017939814814814815,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.2355381886133822,1
240452,91316,1,201804,0.05339805825242718,0.05678793256433008,0.06098165592464055,0.05263157894736842,0.06,0.06770833333333333,0.6644257703081232,0.736726765614105,0.7699794123151787,0.2355381886133822,1
240466,91316,2,201804,0.05339805825242718,0.05678793256433008,0.06098165592464055,0.042105263157894736,0.05,0.05671296296296296,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.2355381886133822,1
242943,91324,0,201804,0.17961165048543687,0.19165927240461403,0.20054536440257806,0.05263157894736842,0.066,0.08275462962962962,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.7530109146883748,1
242957,91324,1,201804,0.17961165048543687,0.19165927240461403,0.20054536440257806,0.11578947368421053,0.164,0.1724537037037037,0.6644257703081232,0.736726765614105,0.7699794123151787,0.7530109146883748,1
242971,91324,2,201804,0.17961165048543687,0.19165927240461403,0.20054536440257806,0.22105263157894736,0.202,0.21296296296296297,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.7530109146883748,1
245448,91325,0,201804,0.08737864077669902,0.08695652173913043,0.08998512642538423,0.021052631578947368,0.03,0.03993055555555555,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.2883898804511835,1
245462,91325,1,201804,0.08737864077669902,0.08695652173913043,0.08998512642538423,0.06315789473684211,0.066,0.07291666666666666,0.6644257703081232,0.736726765614105,0.7699794123151787,0.2883898804511835,1
245476,91325,2,201804,0.08737864077669902,0.08695652173913043,0.08998512642538423,0.10526315789473684,0.1,0.09722222222222221,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.2883898804511835,1
247953,91326,0,201804,0.0048543689320388345,0.019520851818988466,0.024045612295488347,0.0,0.006,0.008101851851851851,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.07411139054832311,1
247967,91326,1,201804,0.0048543689320388345,0.019520851818988466,0.024045612295488347,0.0,0.024,0.02546296296296296,0.6644257703081232,0.736726765614105,0.7699794123151787,0.07411139054832311,1
247981,91326,2,201804,0.0048543689320388345,0.019520851818988466,0.024045612295488347,0.010526315789473684,0.014,0.022569444444444444,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.07411139054832311,1
250458,91331,0,201804,0.21844660194174756,0.2466725820763088,0.2597917699553793,0.031578947368421054,0.092,0.09375,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.2603003844593377,1
250472,91331,1,201804,0.21844660194174756,0.2466725820763088,0.2597917699553793,0.11578947368421053,0.156,0.19849537037037035,0.6644257703081232,0.736726765614105,0.7699794123151787,0.2603003844593377,1
250486,91331,2,201804,0.21844660194174756,0.2466725820763088,0.2597917699553793,0.3263157894736842,0.308,0.3142361111111111,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.2603003844593377,1
252963,91335,0,201804,0.1553398058252427,0.21827861579414376,0.24814080317302922,0.031578947368421054,0.088,0.10127314814814814,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.3466756898357026,1
252977,91335,1,201804,0.1553398058252427,0.21827861579414376,0.24814080317302922,0.18947368421052632,0.17400000000000002,0.1915509259259259,0.6644257703081232,0.736726765614105,0.7699794123151787,0.3466756898357026,1
252991,91335,2,201804,0.1553398058252427,0.21827861579414376,0.24814080317302922,0.11578947368421053,0.23,0.2864583333333333,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.3466756898357026,1
255468,91340,0,201804,0.16019417475728154,0.2085181898846495,0.2535944471988101,0.010526315789473684,0.056,0.10243055555555555,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.7706339741540535,1
255482,91340,1,201804,0.16019417475728154,0.2085181898846495,0.2535944471988101,0.17894736842105263,0.196,0.19212962962962962,0.6644257703081232,0.736726765614105,0.7699794123151787,0.7706339741540535,1
255496,91340,2,201804,0.16019417475728154,0.2085181898846495,0.2535944471988101,0.15789473684210525,0.218,0.29745370370370366,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.7706339741540535,1
257973,91342,0,201804,0.014563106796116504,0.0292812777284827,0.03098661378284581,0.0,0.006,0.008680555555555556,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.035096879576205144,1
257987,91342,1,201804,0.014563106796116504,0.0292812777284827,0.03098661378284581,0.031578947368421054,0.02,0.02199074074074074,0.6644257703081232,0.736726765614105,0.7699794123151787,0.035096879576205144,1
258001,91342,2,201804,0.014563106796116504,0.0292812777284827,0.03098661378284581,0.0,0.04,0.041666666666666664,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.035096879576205144,1
260478,91343,0,201804,0.17475728155339804,0.194321206743567,0.2208725830441249,0.042105263157894736,0.098,0.11342592592592592,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.3808360340827202,1
260492,91343,1,201804,0.17475728155339804,0.194321206743567,0.2208725830441249,0.15789473684210525,0.156,0.19560185185185183,0.6644257703081232,0.736726765614105,0.7699794123151787,0.3808360340827202,1
260506,91343,2,201804,0.17475728155339804,0.194321206743567,0.2208725830441249,0.17894736842105263,0.184,0.2065972222222222,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.3808360340827202,1
262983,91344,0,201804,0.058252427184466014,0.10204081632653061,0.10114030738720872,0.042105263157894736,0.046,0.04513888888888889,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.20305851189579857,1
262997,91344,1,201804,0.058252427184466014,0.10204081632653061,0.10114030738720872,0.021052631578947368,0.09,0.08333333333333333,0.6644257703081232,0.736726765614105,0.7699794123151787,0.20305851189579857,1
263011,91344,2,201804,0.058252427184466014,0.10204081632653061,0.10114030738720872,0.06315789473684211,0.094,0.10763888888888888,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.20305851189579857,1
265488,91345,0,201804,0.1553398058252427,0.10470275066548358,0.10708973723351511,0.06315789473684211,0.04,0.046875,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.6015228687642924,1
265502,91345,1,201804,0.1553398058252427,0.10470275066548358,0.10708973723351511,0.1368421052631579,0.08,0.09375,0.6644257703081232,0.736726765614105,0.7699794123151787,0.6015228687642924,1
265516,91345,2,201804,0.1553398058252427,0.10470275066548358,0.10708973723351511,0.1368421052631579,0.116,0.109375,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.6015228687642924,1
267993,91352,0,201804,0.04368932038834951,0.08340727595385981,0.0880019831432821,0.021052631578947368,0.032,0.03645833333333333,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.1912419108649751,1
268007,91352,1,201804,0.04368932038834951,0.08340727595385981,0.0880019831432821,0.0,0.076,0.08275462962962962,0.6644257703081232,0.736726765614105,0.7699794123151787,0.1912419108649751,1
268021,91352,2,201804,0.04368932038834951,0.08340727595385981,0.0880019831432821,0.07368421052631578,0.08,0.08622685185185185,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.1912419108649751,1
270498,91356,0,201804,0.07766990291262135,0.1064773735581189,0.11031234506693108,0.021052631578947368,0.038,0.043402777777777776,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.38904780208071166,1
270512,91356,1,201804,0.07766990291262135,0.1064773735581189,0.11031234506693108,0.06315789473684211,0.08600000000000001,0.08854166666666666,0.6644257703081232,0.736726765614105,0.7699794123151787,0.38904780208071166,1
270526,91356,2,201804,0.07766990291262135,0.1064773735581189,0.11031234506693108,0.08421052631578947,0.116,0.1255787037037037,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.38904780208071166,1
273003,91364,0,201804,0.058252427184466014,0.03460514640638864,0.039414972731779865,0.05263157894736842,0.022,0.019675925925925923,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.15840394364048094,1
273017,91364,1,201804,0.058252427184466014,0.03460514640638864,0.039414972731779865,0.042105263157894736,0.032,0.02662037037037037,0.6644257703081232,0.736726765614105,0.7699794123151787,0.15840394364048094,1
273031,91364,2,201804,0.058252427184466014,0.03460514640638864,0.039414972731779865,0.031578947368421054,0.024,0.04571759259259259,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.15840394364048094,1
275508,91367,0,201804,0.12135922330097086,0.11889973380656611,0.1588993554784333,0.042105263157894736,0.018000000000000002,0.048032407407407406,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.41794404514963396,1
275522,91367,1,201804,0.12135922330097086,0.11889973380656611,0.1588993554784333,0.10526315789473684,0.096,0.13425925925925924,0.6644257703081232,0.736726765614105,0.7699794123151787,0.41794404514963396,1
275536,91367,2,201804,0.12135922330097086,0.11889973380656611,0.1588993554784333,0.11578947368421053,0.154,0.18865740740740738,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.41794404514963396,1
278013,91401,0,201804,0.16504854368932037,0.17480035492457854,0.18616757560733763,0.07368421052631578,0.08600000000000001,0.08680555555555555,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.4923335055364012,1
278027,91401,1,201804,0.16504854368932037,0.17480035492457854,0.18616757560733763,0.12631578947368421,0.13,0.1429398148148148,0.6644257703081232,0.736726765614105,0.7699794123151787,0.4923335055364012,1
278041,91401,2,201804,0.16504854368932037,0.17480035492457854,0.18616757560733763,0.15789473684210525,0.178,0.2048611111111111,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.4923335055364012,1
280518,91402,0,201804,0.20388349514563106,0.25377107364685003,0.29846306395637084,0.06315789473684211,0.11800000000000001,0.1273148148148148,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.4441314384828234,1
280532,91402,1,201804,0.20388349514563106,0.25377107364685003,0.29846306395637084,0.16842105263157894,0.178,0.2332175925925926,0.6644257703081232,0.736726765614105,0.7699794123151787,0.4441314384828234,1
280546,91402,2,201804,0.20388349514563106,0.25377107364685003,0.29846306395637084,0.21052631578947367,0.276,0.33622685185185186,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.4441314384828234,1
283023,91403,0,201804,0.05339805825242718,0.05235137533274179,0.06668319286068418,0.021052631578947368,0.038,0.039351851851851846,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.29500299236425653,1
283037,91403,1,201804,0.05339805825242718,0.05235137533274179,0.06668319286068418,0.021052631578947368,0.032,0.04571759259259259,0.6644257703081232,0.736726765614105,0.7699794123151787,0.29500299236425653,1
283051,91403,2,201804,0.05339805825242718,0.05235137533274179,0.06668319286068418,0.07368421052631578,0.048,0.07060185185185185,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.29500299236425653,1
285528,91405,0,201804,0.1844660194174757,0.23691215616681455,0.2890431333663857,0.042105263157894736,0.10200000000000001,0.13136574074074073,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.5871398809600262,1
285542,91405,1,201804,0.1844660194174757,0.23691215616681455,0.2890431333663857,0.17894736842105263,0.178,0.22916666666666666,0.6644257703081232,0.736726765614105,0.7699794123151787,0.5871398809600262,1
285556,91405,2,201804,0.1844660194174757,0.23691215616681455,0.2890431333663857,0.17894736842105263,0.254,0.3142361111111111,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.5871398809600262,1
288033,91406,0,201804,0.10679611650485436,0.12156166814551908,0.11824491819533961,0.031578947368421054,0.052000000000000005,0.04571759259259259,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.23826954189747904,1
288047,91406,1,201804,0.10679611650485436,0.12156166814551908,0.11824491819533961,0.09473684210526316,0.106,0.09664351851851852,0.6644257703081232,0.736726765614105,0.7699794123151787,0.23826954189747904,1
288061,91406,2,201804,0.10679611650485436,0.12156166814551908,0.11824491819533961,0.10526315789473684,0.116,0.13368055555555555,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.23826954189747904,1
290538,91411,0,201804,0.13106796116504854,0.1650399290150843,0.17699553792761527,0.07368421052631578,0.06,0.0636574074074074,0.37198879551820724,0.42225321247136166,0.4618058340686078,0.7466469232733395,1
290552,91411,1,201804,0.13106796116504854,0.1650399290150843,0.17699553792761527,0.08421052631578947,0.148,0.16377314814814814,0.6644257703081232,0.736726765614105,0.7699794123151787,0.7466469232733395,1
290566,91411,2,201804,0.13106796116504854,0.1650399290150843,0.17699553792761527,0.12631578947368421,0.164,0.18576388888888887,0.7999999999999999,0.8933160673373842,0.9935295847704607,0.7466469232733395,1
